ID;EDAD;RANGO_EDAD;SITUACION;ANTIGUEDAD;EDUCACION;ESTADO_CIVIL;INGRESO;CNT_PRESTAMOS;DESTINO;CATEGORIA;COMPORTAMIENTO
4283343;41;adulto;independiente;15;secundaria;soltero;15250000;7;vivienda;B;bueno
3710369;64;mayor;independiente;9;primaria;casado;35550000;5;vivienda;A;bueno
2907736;53;adulto;independiente;1;primaria;casado;10500000;7;otros;B;bueno
3313398;50;adulto;independiente;11;primaria;soltero;14350000;4;otros;C;malo
2966099;47;adulto;independiente;10;secundaria;soltero;33450000;4;otros;C;malo
1780368;42;adulto;dependiente;10;primaria;casado;14950000;2;vivienda;C;malo
1148176;43;adulto;independiente;6;secundaria;soltero;10400000;1;otros;B;bueno
1660552;49;adulto;dependiente;10;secundaria;soltero;9100000;5;otros;A;malo
3491552;32;joven-adulto;dependiente;10;secundaria;soltero;11200000;9;vivienda;B;bueno
6043853;49;adulto;independiente;2;primaria;soltero;4800000;5;vehiculo;B;malo
1517067;60;mayor;independiente;8;primaria;soltero;8500000;3;capital de trabajo;B;malo
3555850;60;mayor;dependiente;12;primaria;casado;13800000;6;otros;C;malo
3810987;28;joven-adulto;dependiente;10;terciaria;casado;39850000;5;vehiculo;C;bueno
4255132;29;joven-adulto;dependiente;1;terciaria;casado;27550000;2;consumo;A;bueno
1042288;62;mayor;dependiente;4;terciaria;soltero;21950000;1;consumo;C;bueno
7399610;20;joven;dependiente;4;secundaria;soltero;30250000;7;capital de trabajo;C;malo
2444448;45;adulto;independiente;9;terciaria;casado;4300000;1;vehiculo;C;malo
5925177;63;mayor;dependiente;7;primaria;casado;8400000;6;capital de trabajo;C;bueno
1065747;42;adulto;dependiente;7;secundaria;soltero;21650000;5;consumo;C;malo
2288267;47;adulto;independiente;10;terciaria;casado;13150000;6;vehiculo;B;malo
5034478;65;mayor;independiente;8;primaria;soltero;17450000;5;capital de trabajo;B;bueno
1989034;55;adulto;independiente;11;terciaria;casado;27550000;3;vivienda;A;bueno
4138116;58;mayor;dependiente;15;secundaria;soltero;2300000;8;vivienda;B;bueno
6069938;64;mayor;dependiente;14;secundaria;soltero;9100000;9;vivienda;A;bueno
4347220;30;joven-adulto;independiente;8;terciaria;soltero;39250000;8;capital de trabajo;C;malo
3897228;44;adulto;dependiente;1;primaria;casado;27650000;4;vehiculo;B;bueno
1435074;45;adulto;independiente;5;secundaria;soltero;25650000;3;vehiculo;C;malo
1701944;50;adulto;dependiente;3;terciaria;casado;26250000;3;capital de trabajo;C;malo
6031400;28;joven-adulto;independiente;4;secundaria;soltero;28050000;4;vivienda;C;malo
2014982;33;joven-adulto;dependiente;8;primaria;casado;3200000;9;vehiculo;C;malo
4282804;25;joven;independiente;3;secundaria;casado;32650000;4;vivienda;A;bueno
2080752;32;joven-adulto;independiente;7;secundaria;soltero;14400000;2;vivienda;B;bueno
1540259;42;adulto;independiente;15;primaria;soltero;14450000;1;vehiculo;A;bueno
3865188;30;joven-adulto;independiente;2;primaria;soltero;23650000;5;vehiculo;C;malo
1611799;23;joven;independiente;12;primaria;soltero;33450000;6;capital de trabajo;B;bueno
3296177;26;joven;dependiente;7;secundaria;soltero;10400000;3;consumo;B;malo
2533356;27;joven;independiente;2;terciaria;casado;8200000;6;capital de trabajo;B;bueno
1280035;25;joven;dependiente;6;secundaria;casado;22350000;3;otros;A;bueno
4248711;18;joven;dependiente;8;secundaria;casado;26150000;5;vivienda;B;bueno
4117516;19;joven;dependiente;3;secundaria;casado;37250000;7;capital de trabajo;A;bueno
1478209;51;adulto;independiente;7;terciaria;casado;24850000;1;consumo;B;bueno
2863272;32;joven-adulto;independiente;10;primaria;soltero;15250000;5;consumo;A;bueno
4948581;40;joven-adulto;independiente;14;secundaria;casado;23850000;1;vivienda;B;malo
2118454;54;adulto;dependiente;8;terciaria;casado;33450000;5;vehiculo;B;bueno
3429867;26;joven;independiente;6;terciaria;casado;7200000;9;vehiculo;A;malo
2478305;47;adulto;dependiente;2;secundaria;casado;11450000;1;consumo;A;bueno
2225985;38;joven-adulto;dependiente;13;primaria;soltero;35250000;2;vivienda;B;bueno
1590966;46;adulto;dependiente;9;primaria;casado;12500000;4;capital de trabajo;A;bueno
1027855;60;mayor;dependiente;9;secundaria;soltero;7500000;1;vivienda;C;bueno
2551344;32;joven-adulto;dependiente;7;primaria;casado;15250000;9;vehiculo;C;malo
6641139;41;adulto;dependiente;6;terciaria;casado;38750000;6;vivienda;A;bueno
1094021;57;mayor;dependiente;7;primaria;casado;37150000;7;capital de trabajo;A;bueno
1937852;64;mayor;independiente;3;terciaria;casado;11350000;2;consumo;A;bueno
1521351;23;joven;independiente;8;primaria;soltero;38550000;9;capital de trabajo;C;malo
2670283;53;adulto;independiente;5;primaria;casado;4300000;1;vehiculo;C;malo
1878274;46;adulto;independiente;12;primaria;soltero;6300000;5;consumo;B;malo
4355882;31;joven-adulto;independiente;11;terciaria;soltero;38150000;1;vehiculo;B;bueno
4212597;25;joven;dependiente;4;secundaria;casado;20250000;1;otros;B;bueno
1944304;64;mayor;dependiente;4;terciaria;soltero;18750000;2;consumo;A;bueno
1433226;48;adulto;independiente;11;secundaria;casado;14550000;5;consumo;A;bueno
2992721;21;joven;dependiente;14;secundaria;soltero;28150000;9;vehiculo;B;bueno
1712957;47;adulto;independiente;10;terciaria;soltero;8500000;8;consumo;B;malo
1446285;46;adulto;dependiente;9;primaria;soltero;13500000;5;consumo;B;malo
2628038;47;adulto;dependiente;2;primaria;soltero;26350000;7;consumo;C;malo
3902708;64;mayor;dependiente;13;primaria;casado;10500000;3;capital de trabajo;B;bueno
4855525;46;adulto;dependiente;3;terciaria;soltero;12050000;2;vivienda;C;malo
1344517;44;adulto;dependiente;4;primaria;soltero;19350000;9;capital de trabajo;C;malo
3726406;45;adulto;independiente;5;terciaria;soltero;34250000;8;vivienda;C;malo
1955279;30;joven-adulto;dependiente;10;primaria;casado;39250000;2;capital de trabajo;A;bueno
1456686;59;mayor;independiente;14;secundaria;soltero;30550000;5;capital de trabajo;A;bueno
4075013;36;joven-adulto;independiente;9;terciaria;soltero;13550000;6;vivienda;C;malo
3857356;40;joven-adulto;independiente;6;terciaria;soltero;34050000;2;vehiculo;C;bueno
2274762;53;adulto;dependiente;15;primaria;casado;6200000;2;consumo;C;malo
2910290;41;adulto;independiente;8;terciaria;casado;6900000;8;capital de trabajo;C;bueno
2827110;53;adulto;independiente;15;secundaria;casado;39650000;4;otros;C;malo
4267014;50;adulto;dependiente;6;secundaria;soltero;23650000;9;capital de trabajo;A;bueno
4392668;61;mayor;dependiente;8;secundaria;soltero;33350000;4;vivienda;A;bueno
1936505;60;mayor;independiente;13;terciaria;casado;10400000;7;capital de trabajo;A;bueno
5361899;58;mayor;independiente;9;terciaria;soltero;6200000;2;vivienda;C;malo
2058211;18;joven;independiente;11;terciaria;casado;19950000;8;otros;C;malo
3790655;60;mayor;dependiente;10;secundaria;soltero;9200000;8;vehiculo;A;malo
4128005;50;adulto;independiente;6;secundaria;soltero;6400000;8;capital de trabajo;A;malo
1311841;59;mayor;independiente;3;primaria;casado;26050000;3;capital de trabajo;B;bueno
1469785;41;adulto;dependiente;6;terciaria;casado;38050000;3;consumo;B;bueno
2988726;43;adulto;dependiente;15;primaria;casado;29050000;2;capital de trabajo;B;bueno
5265312;18;joven;dependiente;6;secundaria;casado;18850000;3;vivienda;A;bueno
2979916;42;adulto;dependiente;2;primaria;soltero;3000000;7;vivienda;B;bueno
1598191;33;joven-adulto;independiente;12;primaria;soltero;26750000;8;otros;C;malo
1211892;56;mayor;independiente;13;primaria;soltero;11950000;5;otros;C;malo
2113974;18;joven;dependiente;8;secundaria;soltero;5800000;8;otros;C;malo
6927584;61;mayor;independiente;3;secundaria;soltero;32550000;5;vehiculo;B;bueno
2304306;44;adulto;independiente;4;primaria;soltero;18850000;5;vivienda;C;malo
1307803;39;joven-adulto;dependiente;7;secundaria;casado;14350000;8;vehiculo;C;malo
1248867;51;adulto;independiente;3;primaria;casado;35950000;3;vehiculo;B;bueno
2486472;56;mayor;independiente;8;primaria;casado;13600000;2;consumo;B;malo
3928679;49;adulto;independiente;15;primaria;casado;35350000;9;capital de trabajo;B;bueno
2651169;49;adulto;dependiente;10;terciaria;soltero;12550000;7;vivienda;A;bueno
3917980;41;adulto;dependiente;13;secundaria;casado;30750000;5;vehiculo;C;malo
2217087;53;adulto;independiente;7;secundaria;casado;11150000;1;capital de trabajo;C;bueno
3604471;43;adulto;dependiente;12;terciaria;soltero;36750000;6;vivienda;A;bueno
3378856;20;joven;independiente;8;secundaria;casado;29550000;9;otros;C;malo
1269039;64;mayor;dependiente;12;secundaria;casado;13400000;2;vehiculo;C;malo
1677436;38;joven-adulto;independiente;6;secundaria;soltero;37950000;7;otros;A;bueno
1339467;61;mayor;independiente;4;terciaria;casado;12000000;8;otros;C;malo
1615431;63;mayor;independiente;1;terciaria;casado;19150000;3;vivienda;B;bueno
1955318;52;adulto;independiente;10;secundaria;casado;11450000;7;otros;C;bueno
6050625;48;adulto;dependiente;15;terciaria;soltero;4900000;3;vehiculo;B;malo
4269607;50;adulto;independiente;5;terciaria;soltero;20950000;4;otros;C;malo
6747698;37;joven-adulto;dependiente;8;primaria;casado;10300000;6;consumo;C;malo
1310796;39;joven-adulto;independiente;3;primaria;soltero;6300000;8;otros;B;malo
1354903;41;adulto;dependiente;7;primaria;casado;9600000;1;vehiculo;B;malo
1073169;33;joven-adulto;independiente;3;secundaria;soltero;10600000;4;capital de trabajo;A;malo
4020895;62;mayor;independiente;15;terciaria;soltero;5100000;7;otros;A;bueno
1371763;45;adulto;independiente;10;secundaria;soltero;37850000;6;vivienda;A;bueno
3633979;44;adulto;dependiente;7;primaria;casado;4600000;1;capital de trabajo;C;bueno
3323023;58;mayor;dependiente;5;primaria;soltero;16250000;8;otros;C;malo
4506795;61;mayor;dependiente;14;primaria;soltero;30350000;8;capital de trabajo;A;bueno
2183339;35;joven-adulto;dependiente;13;secundaria;soltero;38750000;5;capital de trabajo;B;bueno
4894701;25;joven;dependiente;13;primaria;casado;5900000;9;consumo;C;malo
4623882;46;adulto;dependiente;14;secundaria;casado;22250000;3;vivienda;B;bueno
5095749;33;joven-adulto;dependiente;15;primaria;casado;28850000;1;vivienda;C;malo
6153327;26;joven;independiente;9;terciaria;soltero;3900000;9;vivienda;B;bueno
3174016;24;joven;independiente;12;primaria;casado;9800000;1;otros;A;malo
2823838;33;joven-adulto;independiente;2;secundaria;soltero;33450000;9;capital de trabajo;A;bueno
1625396;30;joven-adulto;independiente;8;terciaria;soltero;35850000;5;capital de trabajo;C;malo
3798114;57;mayor;independiente;12;secundaria;casado;2600000;6;vivienda;C;bueno
6747316;39;joven-adulto;independiente;15;primaria;casado;33950000;1;capital de trabajo;C;malo
3369999;22;joven;dependiente;6;secundaria;casado;16450000;2;capital de trabajo;B;bueno
4017342;44;adulto;independiente;6;terciaria;casado;8400000;8;otros;A;bueno
1919177;19;joven;dependiente;12;secundaria;soltero;19250000;3;vivienda;C;malo
1654052;43;adulto;dependiente;4;terciaria;soltero;22750000;5;capital de trabajo;A;bueno
1384939;55;adulto;independiente;7;primaria;casado;24350000;9;otros;C;malo
1436391;29;joven-adulto;dependiente;10;primaria;casado;17450000;8;otros;C;malo
2910921;38;joven-adulto;dependiente;5;primaria;casado;2900000;1;vehiculo;B;malo
1693343;52;adulto;independiente;8;terciaria;soltero;15650000;4;capital de trabajo;A;bueno
3462294;25;joven;dependiente;12;terciaria;casado;34050000;8;capital de trabajo;A;bueno
1939199;51;adulto;dependiente;4;secundaria;casado;20950000;8;consumo;C;bueno
1375966;29;joven-adulto;independiente;14;primaria;soltero;13400000;6;vivienda;B;bueno
3827911;57;mayor;dependiente;3;primaria;casado;9200000;3;vivienda;C;bueno
3579129;22;joven;independiente;12;primaria;casado;38950000;8;vivienda;A;bueno
2209309;63;mayor;independiente;11;secundaria;soltero;26850000;3;otros;A;malo
2366517;31;joven-adulto;independiente;6;secundaria;soltero;8000000;4;consumo;C;malo
3323401;25;joven;dependiente;1;primaria;soltero;11400000;9;capital de trabajo;C;malo
1228572;34;joven-adulto;dependiente;6;primaria;casado;12700000;7;consumo;C;malo
3782962;41;adulto;dependiente;8;primaria;casado;14650000;4;capital de trabajo;C;malo
1647864;30;joven-adulto;dependiente;7;primaria;casado;11700000;1;vehiculo;A;bueno
5426299;36;joven-adulto;independiente;9;primaria;soltero;12200000;8;vehiculo;C;malo
2801687;49;adulto;dependiente;1;terciaria;soltero;31150000;7;vivienda;B;bueno
4622148;64;mayor;independiente;6;terciaria;casado;2800000;4;otros;A;bueno
3907018;39;joven-adulto;dependiente;9;secundaria;casado;19150000;9;consumo;C;malo
1708893;27;joven;independiente;11;secundaria;casado;36150000;6;vehiculo;C;malo
1762934;25;joven;dependiente;8;secundaria;soltero;30750000;4;vehiculo;A;bueno
4528792;26;joven;dependiente;1;secundaria;casado;36150000;7;consumo;A;bueno
1206444;47;adulto;dependiente;8;primaria;casado;35850000;4;vivienda;C;bueno
2949373;37;joven-adulto;dependiente;1;terciaria;soltero;25250000;5;vivienda;B;bueno
6135938;58;mayor;dependiente;9;secundaria;casado;5300000;5;vivienda;B;bueno
2302840;42;adulto;dependiente;15;secundaria;soltero;11350000;8;vivienda;B;bueno
2833472;35;joven-adulto;independiente;12;terciaria;casado;14850000;3;otros;A;bueno
3432650;50;adulto;dependiente;11;terciaria;soltero;25550000;2;capital de trabajo;B;bueno
1733484;24;joven;independiente;9;terciaria;soltero;11500000;5;vivienda;C;malo
2579634;18;joven;dependiente;15;secundaria;soltero;9900000;7;consumo;B;bueno
1870691;46;adulto;dependiente;10;terciaria;casado;26850000;8;capital de trabajo;C;malo
2237765;26;joven;dependiente;11;primaria;casado;20450000;6;vivienda;B;bueno
1939208;35;joven-adulto;dependiente;6;secundaria;casado;30750000;2;vehiculo;B;bueno
2251909;47;adulto;dependiente;10;secundaria;soltero;9500000;5;consumo;C;malo
2257219;39;joven-adulto;independiente;12;terciaria;soltero;11100000;4;vehiculo;C;malo
6033334;34;joven-adulto;dependiente;11;terciaria;casado;3700000;2;consumo;A;bueno
1716995;54;adulto;dependiente;12;secundaria;soltero;13300000;7;vehiculo;B;malo
1903231;49;adulto;independiente;1;secundaria;soltero;35250000;5;vivienda;A;bueno
3844016;31;joven-adulto;independiente;4;secundaria;casado;15450000;3;vehiculo;A;bueno
3246702;44;adulto;dependiente;9;terciaria;soltero;27650000;9;vehiculo;B;bueno
1499422;28;joven-adulto;dependiente;9;secundaria;casado;25850000;5;vivienda;A;bueno
4460384;40;joven-adulto;dependiente;8;secundaria;casado;27250000;9;consumo;B;bueno
2048757;43;adulto;independiente;1;secundaria;soltero;29250000;1;vivienda;A;bueno
6345729;47;adulto;dependiente;3;primaria;soltero;3800000;3;vivienda;B;bueno
1879434;44;adulto;dependiente;12;terciaria;casado;29450000;1;capital de trabajo;A;bueno
1395566;58;mayor;dependiente;11;secundaria;casado;32950000;3;vivienda;A;bueno
2904579;56;mayor;independiente;2;terciaria;soltero;13050000;5;capital de trabajo;B;bueno
2132144;42;adulto;dependiente;15;primaria;casado;9200000;1;capital de trabajo;C;bueno
3525738;39;joven-adulto;independiente;6;terciaria;soltero;30850000;3;consumo;A;bueno
3485662;22;joven;independiente;14;secundaria;casado;32750000;4;capital de trabajo;A;bueno
2987809;25;joven;dependiente;12;primaria;soltero;38250000;9;consumo;C;malo
3544329;49;adulto;dependiente;11;primaria;casado;7400000;6;consumo;A;bueno
2874605;45;adulto;dependiente;7;primaria;casado;26950000;4;consumo;C;bueno
4464940;54;adulto;independiente;8;primaria;casado;10000000;8;otros;B;bueno
4021308;22;joven;independiente;11;secundaria;soltero;6500000;3;vehiculo;B;malo
1950373;59;mayor;independiente;6;primaria;soltero;28750000;7;vivienda;B;malo
1073080;56;mayor;dependiente;5;primaria;casado;15250000;4;vivienda;A;bueno
1206835;24;joven;independiente;13;terciaria;casado;11400000;7;capital de trabajo;B;bueno
5827131;43;adulto;dependiente;2;secundaria;casado;7000000;7;vivienda;C;bueno
3215639;53;adulto;dependiente;4;secundaria;soltero;13300000;4;capital de trabajo;C;malo
1752497;55;adulto;independiente;12;primaria;casado;31850000;8;capital de trabajo;A;bueno
2669748;64;mayor;dependiente;10;terciaria;casado;5200000;8;consumo;B;bueno
2247384;26;joven;independiente;3;secundaria;casado;27550000;9;otros;A;malo
1338540;23;joven;dependiente;13;secundaria;casado;22650000;2;vivienda;B;malo
3865269;62;mayor;independiente;7;secundaria;soltero;22650000;8;consumo;B;malo
1398378;23;joven;dependiente;3;secundaria;casado;2800000;3;capital de trabajo;A;bueno
1895210;54;adulto;dependiente;10;secundaria;casado;35750000;1;vivienda;C;malo
1065984;63;mayor;independiente;1;terciaria;casado;35650000;4;consumo;C;bueno
1569699;43;adulto;dependiente;10;terciaria;soltero;38950000;9;capital de trabajo;C;malo
1881689;62;mayor;dependiente;7;terciaria;casado;38450000;1;vivienda;A;bueno
4947179;60;mayor;dependiente;13;terciaria;casado;19850000;5;vehiculo;B;bueno
1874333;20;joven;independiente;1;secundaria;soltero;13850000;6;capital de trabajo;B;bueno
1273901;57;mayor;dependiente;8;secundaria;soltero;19950000;7;otros;B;bueno
3556806;27;joven;independiente;1;secundaria;casado;13750000;6;capital de trabajo;A;bueno
2247065;54;adulto;dependiente;8;secundaria;casado;17350000;8;consumo;B;malo
5139985;35;joven-adulto;dependiente;9;primaria;soltero;7500000;8;vehiculo;A;malo
4155908;43;adulto;dependiente;14;terciaria;soltero;31650000;2;vehiculo;B;bueno
1161343;52;adulto;dependiente;1;secundaria;soltero;28550000;9;vehiculo;C;malo
3706353;34;joven-adulto;independiente;5;secundaria;soltero;7800000;4;vehiculo;A;malo
1807953;53;adulto;independiente;11;secundaria;casado;23950000;3;vivienda;A;bueno
2223677;63;mayor;dependiente;13;primaria;casado;33650000;8;consumo;C;malo
1988940;28;joven-adulto;independiente;14;secundaria;casado;29450000;5;capital de trabajo;A;bueno
2353607;47;adulto;independiente;14;primaria;casado;31650000;4;consumo;C;bueno
2233098;48;adulto;dependiente;7;secundaria;casado;35250000;1;vehiculo;A;bueno
3896156;45;adulto;independiente;10;terciaria;casado;34150000;7;capital de trabajo;A;bueno
2417293;19;joven;independiente;3;secundaria;soltero;12500000;2;otros;B;bueno
1613019;28;joven-adulto;dependiente;10;terciaria;soltero;19950000;6;consumo;C;bueno
2229111;47;adulto;independiente;9;terciaria;soltero;14400000;4;vivienda;B;bueno
1967017;65;mayor;dependiente;7;secundaria;soltero;11350000;2;vehiculo;C;malo
1985715;22;joven;dependiente;9;secundaria;casado;25850000;8;vivienda;C;malo
